airport,date,total_flights,delayed_flights,avg_delay
SEA,2023-10-28,71,41,96.8780487804878
SEA,2023-10-29,90,57,101.98245614035088
SEA,2023-10-30,86,53,89.60377358490567
SEA,2023-10-31,79,40,99.525
SEA,2023-11-01,85,54,95.33333333333333
SEA,2023-11-02,88,51,103.68627450980392
SEA,2023-11-03,77,46,103.93478260869566
SEA,2023-11-04,79,45,82.08888888888889
SEA,2023-11-05,78,41,105.85365853658537
SEA,2023-11-06,82,45,97.57777777777778
SEA,2023-11-07,76,46,90.26086956521739
SEA,2023-11-08,77,52,83.38461538461539
SEA,2023-11-09,81,48,80.89583333333333
SEA,2023-11-10,80,43,90.74418604651163
SEA,2023-11-11,84,49,81.26530612244898
SEA,2023-11-12,91,58,80.5
SEA,2023-11-13,81,38,82.63157894736842
SEA,2023-11-14,79,46,101.6304347826087
SEA,2023-11-15,77,39,105.87179487179488
SEA,2023-11-16,82,45,87.15555555555555
SEA,2023-11-17,66,40,95.025
SEA,2023-11-18,84,45,91.75555555555556
SEA,2023-11-19,74,39,90.43589743589743
SEA,2023-11-20,72,45,92.17777777777778
SEA,2023-11-21,76,45,85.62222222222222
SEA,2023-11-22,75,44,94.36363636363636
SEA,2023-11-23,75,44,95.86363636363636
SEA,2023-11-24,86,43,91.97674418604652
SEA,2023-11-25,76,51,101.41176470588235
SEA,2023-11-26,69,42,87.07142857142857
SEA,2023-11-27,77,46,83.82608695652173
SEA,2023-11-28,72,35,90.17142857142858
SEA,2023-11-29,56,33,98.54545454545455
SEA,2023-11-30,71,45,107.06666666666666
SEA,2023-12-01,77,41,92.07317073170732
SEA,2023-12-02,85,46,94.82608695652173
SEA,2023-12-03,63,39,82.97435897435898
SEA,2023-12-04,94,58,100.27586206896552
SEA,2023-12-05,62,45,79.71111111111111
SEA,2023-12-06,75,44,98.1590909090909
SEA,2023-12-07,83,44,87.68181818181819
SEA,2023-12-08,60,27,99.0
SEA,2023-12-09,68,37,88.72972972972973
SEA,2023-12-10,73,45,89.24444444444444
SEA,2023-12-11,87,51,88.96078431372548
SEA,2023-12-12,100,59,92.88135593220339
SEA,2023-12-13,69,39,95.17948717948718
SEA,2023-12-14,84,54,79.05555555555556
SEA,2023-12-15,79,42,95.66666666666667
SEA,2023-12-16,94,53,90.24528301886792
SEA,2023-12-17,71,40,100.15
SEA,2023-12-18,82,46,99.04347826086956
SEA,2023-12-19,80,50,92.42
SEA,2023-12-20,79,45,82.02222222222223
SEA,2023-12-21,95,54,102.9074074074074
SEA,2023-12-22,85,50,97.9
SEA,2023-12-23,92,57,90.87719298245614
SEA,2023-12-24,79,50,99.38
SEA,2023-12-25,74,49,94.36734693877551
SEA,2023-12-26,69,38,89.78947368421052
SEA,2023-12-27,84,50,96.02
SEA,2023-12-28,79,45,94.77777777777777
SEA,2023-12-29,82,49,108.77551020408163
SEA,2023-12-30,91,49,84.9795918367347
SEA,2023-12-31,87,45,95.82222222222222
SFO,2023-01-01,76,39,87.53846153846153
SFO,2023-01-02,65,40,94.2
SFO,2023-01-03,77,49,83.93877551020408
SFO,2023-01-04,89,53,84.66037735849056
SFO,2023-01-05,88,52,104.6923076923077
SFO,2023-01-06,77,39,97.6923076923077
SFO,2023-01-07,87,47,89.06382978723404
SFO,2023-01-08,72,44,103.20454545454545
SFO,2023-01-09,90,57,92.17543859649123
SFO,2023-01-10,79,48,86.10416666666667
SFO,2023-01-11,80,51,101.80392156862744
SFO,2023-01-12,83,49,92.18367346938776
SFO,2023-01-13,71,47,93.55319148936171
SFO,2023-01-14,93,57,87.21052631578948
SFO,2023-01-15,71,41,97.41463414634147
SFO,2023-01-16,72,42,100.0952380952381
SFO,2023-01-17,91,54,97.07407407407408
SFO,2023-01-18,76,46,81.5
SFO,2023-01-19,78,47,88.02127659574468
SFO,2023-01-20,94,55,101.34545454545454
SFO,2023-01-21,91,61,96.22950819672131
SFO,2023-01-22,97,62,105.43548387096774
SFO,2023-01-23,89,56,81.26785714285714
SFO,2023-01-24,76,49,91.9795918367347
SFO,2023-01-25,82,48,88.35416666666667
SFO,2023-01-26,86,50,86.82
SFO,2023-01-27,70,40,85.125
SFO,2023-01-28,75,43,106.20930232558139
SFO,2023-01-29,82,53,104.13207547169812
SFO,2023-01-30,82,44,91.56818181818181
SFO,2023-01-31,81,48,98.27083333333333
SFO,2023-02-01,69,44,88.31818181818181
SFO,2023-02-02,83,48,87.58333333333333
SFO,2023-02-03,88,51,97.98039215686275
SFO,2023-02-04,78,45,84.75555555555556
SFO,2023-02-05,79,46,105.54347826086956
SFO,2023-02-06,97,51,96.54901960784314
SFO,2023-02-07,86,51,93.23529411764706
SFO,2023-02-08,76,44,99.81818181818181
SFO,2023-02-09,73,50,92.02
SFO,2023-02-10,93,57,89.70175438596492
SFO,2023-02-11,78,49,96.0204081632653
SFO,2023-02-12,84,50,99.8
SFO,2023-02-13,95,49,94.18367346938776
SFO,2023-02-14,89,61,93.34426229508196
SFO,2023-02-15,89,61,86.63934426229508
SFO,2023-02-16,79,44,94.9090909090909
SFO,2023-02-17,99,56,102.51785714285714
SFO,2023-02-18,78,54,96.81481481481481
SFO,2023-02-19,83,58,95.87931034482759
SFO,2023-02-20,81,48,100.0625
SFO,2023-02-21,84,44,95.13636363636364
SFO,2023-02-22,88,48,99.8125
SFO,2023-02-23,86,47,94.44680851063829
SFO,2023-02-24,87,57,91.36842105263158
SFO,2023-02-25,80,45,96.64444444444445
SFO,2023-02-26,97,56,99.58928571428571
SFO,2023-02-27,79,49,86.83673469387755
SFO,2023-02-28,84,53,98.88679245283019
SFO,2023-03-01,86,54,96.92592592592592
SFO,2023-03-02,81,44,98.36363636363636
SFO,2023-03-03,91,59,88.59322033898304
SFO,2023-03-04,83,48,95.47916666666667
SFO,2023-03-05,67,41,78.82926829268293
SFO,2023-03-06,85,51,93.54901960784314
SFO,2023-03-07,77,51,87.23529411764706
SFO,2023-03-08,60,36,84.80555555555556
SFO,2023-03-09,82,47,97.48936170212765
SFO,2023-03-10,78,43,88.44186046511628
SFO,2023-03-11,65,39,103.33333333333333
SFO,2023-03-12,87,57,95.63157894736842
SFO,2023-03-13,85,51,92.29411764705883
SFO,2023-03-14,95,60,94.05
SFO,2023-03-15,75,39,93.51282051282051
SFO,2023-03-16,80,45,85.95555555555555
SFO,2023-03-17,74,45,85.33333333333333
SFO,2023-03-18,77,48,92.22916666666667
SFO,2023-03-19,99,60,95.86666666666666
SFO,2023-03-20,84,49,96.77551020408163
SFO,2023-03-21,97,56,93.25
SFO,2023-03-22,86,49,101.6938775510204
SFO,2023-03-23,85,55,83.07272727272728
SFO,2023-03-24,67,43,93.76744186046511
SFO,2023-03-25,77,45,95.77777777777777
SFO,2023-03-26,79,42,102.0
SFO,2023-03-27,84,47,93.61702127659575
SFO,2023-03-28,84,54,101.0925925925926
SFO,2023-03-29,87,55,88.43636363636364
SFO,2023-03-30,79,56,93.16071428571429
SFO,2023-03-31,81,42,99.21428571428571
SFO,2023-04-01,88,54,91.75925925925925
SFO,2023-04-02,76,45,90.04444444444445
SFO,2023-04-03,83,45,105.02222222222223
SFO,2023-04-04,75,42,95.07142857142857
SFO,2023-04-05,96,63,87.84126984126983
SFO,2023-04-06,77,48,88.97916666666667
SFO,2023-04-07,83,51,87.49019607843137
SFO,2023-04-08,73,45,79.4
SFO,2023-04-09,80,45,95.95555555555555
SFO,2023-04-10,80,39,95.28205128205128
SFO,2023-04-11,80,44,103.18181818181819
SFO,2023-04-12,68,43,98.5813953488372
SFO,2023-04-13,69,38,94.15789473684211
SFO,2023-04-14,74,40,91.125
SFO,2023-04-15,85,44,103.1590909090909
SFO,2023-04-16,86,52,84.61538461538461
SFO,2023-04-17,65,45,93.93333333333334
SFO,2023-04-18,75,45,94.75555555555556
SFO,2023-04-19,83,53,91.81132075471699
SFO,2023-04-20,97,57,95.08771929824562
SFO,2023-04-21,84,47,91.46808510638297
SFO,2023-04-22,81,52,101.25
SFO,2023-04-23,76,45,92.95555555555555
SFO,2023-04-24,81,54,101.61111111111111
SFO,2023-04-25,82,50,92.06
SFO,2023-04-26,82,54,99.79629629629629
SFO,2023-04-27,104,52,93.07692307692308
SFO,2023-04-28,77,46,97.84782608695652
SFO,2023-04-29,96,58,92.05172413793103
SFO,2023-04-30,101,57,98.9298245614035
SFO,2023-05-01,85,52,92.73076923076923
SFO,2023-05-02,76,48,90.3125
SFO,2023-05-03,82,42,101.66666666666667
SFO,2023-05-04,88,51,96.94117647058823
SFO,2023-05-05,95,63,94.65079365079364
SFO,2023-05-06,77,47,90.91489361702128
SFO,2023-05-07,80,43,98.81395348837209
SFO,2023-05-08,98,57,95.73684210526316
SFO,2023-05-09,81,52,102.01923076923077
SFO,2023-05-10,78,46,97.47826086956522
SFO,2023-05-11,74,47,87.27659574468085
SFO,2023-05-12,75,47,91.12765957446808
SFO,2023-05-13,86,43,90.48837209302326
SFO,2023-05-14,82,60,103.78333333333333
SFO,2023-05-15,96,63,85.7936507936508
SFO,2023-05-16,74,41,100.39024390243902
SFO,2023-05-17,72,47,89.02127659574468
SFO,2023-05-18,84,45,86.88888888888889
SFO,2023-05-19,81,49,89.51020408163265
SFO,2023-05-20,76,47,101.51063829787235
SFO,2023-05-21,83,50,98.42
SFO,2023-05-22,91,57,97.85964912280701
SFO,2023-05-23,71,49,102.93877551020408
SFO,2023-05-24,87,45,94.91111111111111
SFO,2023-05-25,83,51,92.37254901960785
SFO,2023-05-26,64,37,92.8108108108108
SFO,2023-05-27,84,48,95.5625
SFO,2023-05-28,91,57,96.0701754385965
SFO,2023-05-29,81,48,86.77083333333333
SFO,2023-05-30,69,39,88.43589743589743
SFO,2023-05-31,62,41,103.4390243902439
SFO,2023-06-01,86,51,91.88235294117646
SFO,2023-06-02,81,40,96.425
SFO,2023-06-03,88,51,94.70588235294117
SFO,2023-06-04,79,51,99.92156862745098
SFO,2023-06-05,84,49,96.51020408163265
SFO,2023-06-06,87,44,98.68181818181819
SFO,2023-06-07,72,48,89.02083333333333
SFO,2023-06-08,87,54,96.35185185185185
SFO,2023-06-09,77,45,99.0
SFO,2023-06-10,84,49,90.93877551020408
SFO,2023-06-11,89,57,93.14035087719299
SFO,2023-06-12,97,56,87.08928571428571
SFO,2023-06-13,79,52,100.63461538461539
SFO,2023-06-14,91,56,92.17857142857143
SFO,2023-06-15,66,39,90.71794871794872
SFO,2023-06-16,83,55,89.83636363636364
SFO,2023-06-17,76,44,90.61363636363636
SFO,2023-06-18,82,48,92.85416666666667
SFO,2023-06-19,71,36,91.66666666666667
SFO,2023-06-20,74,35,89.4
SFO,2023-06-21,92,50,93.72
SFO,2023-06-22,82,44,87.29545454545455
SFO,2023-06-23,77,47,87.04255319148936
SFO,2023-06-24,85,47,99.93617021276596
SFO,2023-06-25,86,45,105.93333333333334
SFO,2023-06-26,102,62,95.46774193548387
SFO,2023-06-27,87,52,99.53846153846153
SFO,2023-06-28,77,55,98.16363636363636
SFO,2023-06-29,87,48,90.66666666666667
SFO,2023-06-30,80,50,96.34
SFO,2023-07-01,80,48,93.1875
SFO,2023-07-02,74,36,103.25
SFO,2023-07-03,90,55,83.89090909090909
SFO,2023-07-04,83,50,92.3
SFO,2023-07-05,71,39,95.33333333333333
SFO,2023-07-06,87,55,97.8
SFO,2023-07-07,81,44,99.36363636363636
SFO,2023-07-08,75,41,110.85365853658537
SFO,2023-07-09,84,52,104.98076923076923
SFO,2023-07-10,69,42,86.4047619047619
SFO,2023-07-11,84,48,91.8125
SFO,2023-07-12,67,41,94.73170731707317
SFO,2023-07-13,83,56,108.23214285714286
SFO,2023-07-14,79,45,90.33333333333333
SFO,2023-07-15,78,35,100.05714285714286
SFO,2023-07-16,67,34,98.3529411764706
SFO,2023-07-17,73,47,94.80851063829788
SFO,2023-07-18,87,57,100.40350877192982
SFO,2023-07-19,89,57,101.08771929824562
SFO,2023-07-20,69,40,88.025
SFO,2023-07-21,85,52,94.3076923076923
SFO,2023-07-22,77,47,94.2127659574468
SFO,2023-07-23,77,45,86.88888888888889
SFO,2023-07-24,88,50,87.88
SFO,2023-07-25,84,54,94.96296296296296
SFO,2023-07-26,79,48,96.70833333333333
SFO,2023-07-27,102,62,89.8225806451613
SFO,2023-07-28,81,51,92.23529411764706
SFO,2023-07-29,73,37,79.78378378378379
SFO,2023-07-30,93,61,86.78688524590164
SFO,2023-07-31,78,42,93.69047619047619
SFO,2023-08-01,80,54,85.77777777777777
SFO,2023-08-02,84,40,105.55
SFO,2023-08-03,95,56,90.89285714285714
SFO,2023-08-04,72,48,96.66666666666667
SFO,2023-08-05,80,45,79.4888888888889
SFO,2023-08-06,83,51,106.80392156862744
SFO,2023-08-07,81,47,110.91489361702128
SFO,2023-08-08,90,55,102.2909090909091
SFO,2023-08-09,82,53,95.98113207547169
SFO,2023-08-10,82,64,93.34375
SFO,2023-08-11,75,37,101.4054054054054
SFO,2023-08-12,77,49,93.53061224489795
SFO,2023-08-13,74,50,89.12
SFO,2023-08-14,76,50,93.46
SFO,2023-08-15,73,44,89.31818181818181
SFO,2023-08-16,69,44,96.13636363636364
SFO,2023-08-17,80,49,89.22448979591837
SFO,2023-08-18,85,52,98.21153846153847
SFO,2023-08-19,80,45,86.8
SFO,2023-08-20,83,48,98.20833333333333
SFO,2023-08-21,82,51,98.41176470588235
SFO,2023-08-22,81,49,91.93877551020408
SFO,2023-08-23,70,46,101.0
SFO,2023-08-24,81,48,98.33333333333333
SFO,2023-08-25,90,55,105.7090909090909
SFO,2023-08-26,95,55,92.61818181818182
SFO,2023-08-27,67,41,91.1951219512195
SFO,2023-08-28,74,44,91.63636363636364
SFO,2023-08-29,78,38,103.86842105263158
SFO,2023-08-30,82,46,99.52173913043478
SFO,2023-08-31,95,58,84.37931034482759
SFO,2023-09-01,83,48,92.125
SFO,2023-09-02,87,46,88.17391304347827
SFO,2023-09-03,81,54,90.03703703703704
SFO,2023-09-04,78,52,91.15384615384616
SFO,2023-09-05,65,44,100.81818181818181
SFO,2023-09-06,84,49,76.28571428571429
SFO,2023-09-07,94,54,83.42592592592592
SFO,2023-09-08,98,55,89.85454545454546
SFO,2023-09-09,87,54,100.62962962962963
SFO,2023-09-10,69,46,78.82608695652173
SFO,2023-09-11,102,65,88.38461538461539
SFO,2023-09-12,87,52,87.34615384615384
SFO,2023-09-13,93,51,85.72549019607843
SFO,2023-09-14,92,57,87.05263157894737
SFO,2023-09-15,76,48,88.77083333333333
SFO,2023-09-16,86,49,94.18367346938776
SFO,2023-09-17,75,50,94.1
SFO,2023-09-18,72,48,100.75
SFO,2023-09-19,84,49,96.46938775510205
SFO,2023-09-20,76,47,90.27659574468085
SFO,2023-09-21,95,49,84.12244897959184
SFO,2023-09-22,79,54,100.96296296296296
SFO,2023-09-23,88,51,88.13725490196079
SFO,2023-09-24,89,49,103.34693877551021
SFO,2023-09-25,86,52,96.65384615384616
SFO,2023-09-26,82,48,91.8125
SFO,2023-09-27,92,60,93.73333333333333
SFO,2023-09-28,87,54,89.35185185185185
SFO,2023-09-29,82,48,89.375
SFO,2023-09-30,80,50,102.02
SFO,2023-10-01,78,45,95.8
SFO,2023-10-02,64,37,78.78378378378379
SFO,2023-10-03,76,50,96.82
SFO,2023-10-04,85,50,110.0
SFO,2023-10-05,63,39,96.07692307692308
SFO,2023-10-06,88,49,93.0
SFO,2023-10-07,73,45,77.26666666666667
SFO,2023-10-08,82,44,98.0909090909091
SFO,2023-10-09,73,47,88.02127659574468
SFO,2023-10-10,69,44,88.0
SFO,2023-10-11,93,52,87.48076923076923
SFO,2023-10-12,85,57,95.21052631578948
SFO,2023-10-13,80,44,98.95454545454545
SFO,2023-10-14,74,43,91.3953488372093
SFO,2023-10-15,78,39,91.33333333333333
SFO,2023-10-16,90,58,102.20689655172414
SFO,2023-10-17,83,41,102.26829268292683
SFO,2023-10-18,82,52,87.48076923076923
SFO,2023-10-19,77,45,84.46666666666667
SFO,2023-10-20,74,46,86.1304347826087
SFO,2023-10-21,94,59,85.9322033898305
SFO,2023-10-22,82,47,92.63829787234043
SFO,2023-10-23,63,37,93.45945945945945
SFO,2023-10-24,88,50,97.5
SFO,2023-10-25,82,48,92.02083333333333
SFO,2023-10-26,81,56,85.64285714285714
SFO,2023-10-27,73,48,80.16666666666667
SFO,2023-10-28,69,35,89.8
SFO,2023-10-29,77,43,98.55813953488372
SFO,2023-10-30,73,40,103.3
SFO,2023-10-31,64,35,84.74285714285715
SFO,2023-11-01,78,41,94.07317073170732
SFO,2023-11-02,78,50,89.44
SFO,2023-11-03,66,39,100.71794871794872
SFO,2023-11-04,84,49,101.24489795918367
SFO,2023-11-05,86,48,102.33333333333333
SFO,2023-11-06,87,50,88.24
SFO,2023-11-07,86,49,88.40816326530613
SFO,2023-11-08,66,38,109.34210526315789
SFO,2023-11-09,78,41,88.1951219512195
SFO,2023-11-10,78,49,92.65306122448979
SFO,2023-11-11,80,47,96.48936170212765
SFO,2023-11-12,92,54,86.25925925925925
SFO,2023-11-13,77,37,97.4054054054054
SFO,2023-11-14,68,42,100.45238095238095
SFO,2023-11-15,88,54,99.18518518518519
SFO,2023-11-16,70,45,102.97777777777777
SFO,2023-11-17,79,50,93.4
SFO,2023-11-18,76,43,84.6046511627907
SFO,2023-11-19,86,47,102.82978723404256
SFO,2023-11-20,79,52,96.51923076923077
SFO,2023-11-21,75,42,84.4047619047619
SFO,2023-11-22,78,43,100.48837209302326
SFO,2023-11-23,70,43,79.83720930232558
SFO,2023-11-24,78,46,83.0
SFO,2023-11-25,74,41,102.73170731707317
SFO,2023-11-26,78,52,92.23076923076923
SFO,2023-11-27,93,56,94.28571428571429
SFO,2023-11-28,67,41,111.02439024390245
SFO,2023-11-29,85,50,100.24
SFO,2023-11-30,83,46,99.30434782608695
SFO,2023-12-01,84,53,88.75471698113208
SFO,2023-12-02,86,53,97.88679245283019
SFO,2023-12-03,89,56,98.30357142857143
SFO,2023-12-04,73,51,98.13725490196079
SFO,2023-12-05,100,55,97.43636363636364
SFO,2023-12-06,86,53,93.22641509433963
SFO,2023-12-07,86,46,75.93478260869566
SFO,2023-12-08,83,46,90.04347826086956
SFO,2023-12-09,84,51,88.56862745098039
SFO,2023-12-10,88,48,92.6875
SFO,2023-12-11,79,49,99.04081632653062
SFO,2023-12-12,81,49,96.40816326530613
SFO,2023-12-13,75,51,93.31372549019608
SFO,2023-12-14,74,39,104.92307692307692
SFO,2023-12-15,74,45,96.71111111111111
SFO,2023-12-16,70,45,105.66666666666667
SFO,2023-12-17,69,47,96.8936170212766
SFO,2023-12-18,76,45,101.46666666666667
SFO,2023-12-19,80,42,81.35714285714286
SFO,2023-12-20,79,44,81.70454545454545
SFO,2023-12-21,81,44,95.88636363636364
SFO,2023-12-22,76,46,90.5
SFO,2023-12-23,71,42,101.16666666666667
SFO,2023-12-24,77,50,87.84
SFO,2023-12-25,80,52,81.25
SFO,2023-12-26,70,50,84.56
SFO,2023-12-27,77,41,101.3170731707317
SFO,2023-12-28,79,51,94.6078431372549
SFO,2023-12-29,93,48,99.64583333333333
SFO,2023-12-30,76,44,84.77272727272727
SFO,2023-12-31,76,48,99.27083333333333
